営業日,曜日,曜日区分,企業コード,企業名,営業部コード,営業部名,業態コード,業態名,店舗コード,店舗名,税込/税抜,メニュー大分類コード,メニュー大分類名称,メニュー中分類コード,メニュー中分類名称,メニューコード,メニュー名,売価,予定原価,営業日別販売数
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,10,ソフトドリンク,2008,ウーロン茶          ,350,36.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,10,ソフトドリンク,2013,千房特製ソーダ      ,450,38.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,10,ソフトドリンク,2125,チー坊ソーダ        ,350,44.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,10,ソフトドリンク,2177,コーン茶            ,350,29.00,0.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,11,ドリンク,2014,生ビール 中         ,600,223.00,15.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,11,ドリンク,2015,サッポロ赤星 中瓶   ,650,253.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,11,ドリンク,2016,サッポロプレミアム  ,550,145.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,11,ドリンク,2018,ハイボール          ,500,38.00,3.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,11,ドリンク,2058,生小                ,420,139.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,02,飲料,12,サワー,2026,濃いめのレモンサワー,500,35.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6064,＊千房サラダ        ,0,0.00,6.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6065,＊とんぺい焼        ,0,0.00,8.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6066,＊道頓堀焼          ,0,0.00,8.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6096,＊ミックス焼そば    ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6110,＊パリパリ餃子      ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6143,＊豚いか玉          ,0,0.00,7.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6144,＊豚いか焼そば      ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,6236,＊ふわとろ焼(豚いか),0,0.00,4.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,7001,＊醤油味            ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,7002,＊ソース味          ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,8084,＊全部かけ          ,0,0.00,17.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,8093,＊かつおなし        ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,8095,＊ソース濃いめ      ,0,0.00,1.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,8100,＊グラス            ,0,0.00,2.0
2026/05/11,月,平,0001,千房㈱,000002,第2エリア,0001,千房直営,035   ,京橋京阪モール支店,税込,05,その他,19,セレクトメニュー,8129,＊ねぎ焼ソース味    ,0,0.00,2.0
